,0
0,0.07322049140930176
1,0.1667475700378418
2,0.13101816177368164
3,0.14334774017333984
4,0.13244247436523438
5,0.12336063385009766
6,0.11659741401672363
7,0.12566685676574707
8,0.12420201301574707
9,0.13949036598205566
10,0.12287259101867676
11,0.08954429626464844
12,0.08025598526000977
13,0.08742570877075195
14,0.09375548362731934
15,0.09061050415039062
16,0.09375548362731934
17,0.10636687278747559
18,0.08344340324401855
19,0.09375405311584473
20,0.09614706039428711
21,0.09374690055847168
22,0.10651397705078125
23,0.10086464881896973
24,0.09891009330749512
25,0.08588838577270508
26,0.08940339088439941
27,0.0799715518951416
28,0.09014177322387695
29,0.08684849739074707
30,0.1208028793334961
31,0.10099029541015625
32,0.0923466682434082
33,0.08916068077087402
34,0.11490106582641602
35,0.11679506301879883
36,0.11325573921203613
37,0.10906457901000977
38,0.0883016586303711
39,0.08538985252380371
40,0.11316990852355957
41,0.0977015495300293
42,0.0927128791809082
43,0.08603262901306152
44,0.09041213989257812
45,0.0839693546295166
46,0.09373283386230469
47,0.10412907600402832
48,0.08799123764038086
49,0.09374403953552246
50,0.2470569610595703
51,0.1093757152557373
52,0.0937507152557373
53,0.0937497615814209
54,0.09374427795410156
55,0.09375262260437012
56,0.09348821640014648
57,0.09575891494750977
58,0.07814407348632812
59,0.09374785423278809
60,0.09551191329956055
61,0.07812666893005371
62,0.11464810371398926
63,0.0937340259552002
64,0.07985496520996094
65,0.0937647819519043
66,0.09374737739562988
67,0.09375262260437012
68,0.07812619209289551
69,0.07811975479125977
70,0.09555959701538086
71,0.09241414070129395
72,0.09142708778381348
73,0.11241436004638672
74,0.10426688194274902
75,0.08022761344909668
76,0.10937118530273438
77,0.07812070846557617
78,0.07812714576721191
79,0.0781402587890625
80,0.1249704360961914
81,0.10883545875549316
82,0.09374046325683594
83,0.0950779914855957
84,0.09375166893005371
85,0.09375810623168945
86,0.1033632755279541
87,0.08057498931884766
88,0.08022117614746094
89,0.09375262260437012
90,0.11121487617492676
91,0.09374737739562988
92,0.09375119209289551
93,0.0937495231628418
94,0.09374833106994629
95,0.09292387962341309
96,0.07965993881225586
97,0.09380483627319336
98,0.09371376037597656
99,0.07813334465026855
100,0.11113119125366211
101,0.10939192771911621
102,0.07812142372131348
103,0.10804986953735352
104,0.09149169921875
105,0.08009791374206543
106,0.07813119888305664
107,0.0937507152557373
108,0.0937495231628418
109,0.07813525199890137
110,0.1093754768371582
111,0.11099696159362793
112,0.07812213897705078
113,0.09376955032348633
114,0.0998528003692627
115,0.09375214576721191
116,0.07814455032348633
117,0.09374761581420898
118,0.09375286102294922
119,0.09656834602355957
120,0.15834760665893555
121,0.10826468467712402
122,0.07691311836242676
123,0.09580874443054199
124,0.0935220718383789
125,0.08019185066223145
126,0.09586882591247559
127,0.07812952995300293
128,0.07812857627868652
129,0.07812047004699707
130,0.11118650436401367
131,0.10940027236938477
132,0.0781106948852539
133,0.0781254768371582
134,0.09406876564025879
135,0.08035969734191895
136,0.09376025199890137
137,0.07813620567321777
138,0.09370994567871094
139,0.09564089775085449
140,0.11090707778930664
141,0.09374856948852539
142,0.09375286102294922
143,0.09375143051147461
144,0.09374833106994629
145,0.09375476837158203
146,0.0937504768371582
147,0.09375166893005371
148,0.09374833106994629
149,0.07812190055847168
150,0.11115312576293945
151,0.10938787460327148
152,0.09374094009399414
153,0.09466028213500977
154,0.09377360343933105
155,0.08086085319519043
156,0.0937490463256836
157,0.09375262260437012
158,0.0937490463256836
159,0.09374809265136719
160,0.11032629013061523
161,0.09376239776611328
162,0.09374809265136719
163,0.10710334777832031
164,0.09371232986450195
165,0.09374570846557617
166,0.09375786781311035
167,0.07812166213989258
168,0.09427881240844727
169,0.09375476837158203
170,0.10936832427978516
171,0.09375977516174316
172,0.09375429153442383
173,0.09373259544372559
174,0.09214067459106445
175,0.0937495231628418
176,0.09576296806335449
177,0.09375619888305664
178,0.09374785423278809
179,0.0937490463256836
180,0.10934209823608398
181,0.09375119209289551
182,0.09373831748962402
183,0.09218764305114746
184,0.09376835823059082
185,0.09559249877929688
186,0.1103360652923584
187,0.09551310539245605
188,0.10939574241638184
189,0.07811975479125977
190,0.12499117851257324
191,0.09374833106994629
192,0.09374094009399414
193,0.09375643730163574
194,0.09374332427978516
195,0.09375905990600586
196,0.10936975479125977
197,0.09374499320983887
198,0.09637236595153809
199,0.08875751495361328
200,0.1101987361907959
201,0.09550356864929199
202,0.09377026557922363
203,0.07811760902404785
204,0.09375786781311035
205,0.078125
206,0.10937380790710449
207,0.10937738418579102
208,0.10937714576721191
209,0.09374713897705078
210,0.12499380111694336
211,0.09375858306884766
212,0.09374499320983887
213,0.09375143051147461
214,0.09373879432678223
215,0.09375429153442383
216,0.13998985290527344
217,0.095550537109375
218,0.10937380790710449
219,0.09376120567321777
220,0.11434769630432129
221,0.10940694808959961
222,0.09371638298034668
223,0.09374165534973145
224,0.09376192092895508
225,0.09373998641967773
226,0.1093747615814209
227,0.10937690734863281
228,0.0937509536743164
229,0.09375119209289551
230,0.10940241813659668
231,0.1093742847442627
232,0.09374761581420898
233,0.10457706451416016
234,0.09478116035461426
235,0.09564399719238281
236,0.12500333786010742
237,0.09374141693115234
238,0.10937309265136719
239,0.07811975479125977
240,0.12496542930603027
241,0.09374880790710449
242,0.09374308586120605
243,0.09375309944152832
244,0.09375452995300293
245,0.09374403953552246
246,0.10937690734863281
247,0.1249990463256836
248,0.09375405311584473
249,0.07753396034240723
250,0.10934829711914062
251,0.09331822395324707
252,0.09558510780334473
253,0.10937905311584473
254,0.09375381469726562
255,0.10937070846557617
256,0.10937356948852539
257,0.09375
258,0.10937142372131348
259,0.09375882148742676
260,0.1093454360961914
261,0.10700631141662598
262,0.10816740989685059
263,0.11105489730834961
264,0.10937929153442383
265,0.09374880790710449
266,0.10324358940124512
267,0.10351324081420898
268,0.08700966835021973
269,0.09523367881774902
270,0.109375
271,0.09375548362731934
272,0.10936570167541504
273,0.09375762939453125
274,0.07811784744262695
275,0.09375643730163574
276,0.12499237060546875
277,0.10871100425720215
278,0.11067795753479004
279,0.09373831748962402
280,0.11255431175231934
281,0.09520077705383301
282,0.09374475479125977
283,0.09376788139343262
284,0.09372997283935547
285,0.09375667572021484
286,0.1250011920928955
287,0.10937261581420898
288,0.09375429153442383
289,0.09374594688415527
290,0.10934233665466309
291,0.10937762260437012
292,0.09373641014099121
293,0.10938715934753418
294,0.10258126258850098
295,0.08081364631652832
296,0.12651944160461426
297,0.09374475479125977
298,0.0937495231628418
299,0.10939431190490723
300,0.09371733665466309
301,0.09374237060546875
302,0.09374785423278809
303,0.09375810623168945
304,0.09374618530273438
305,0.10938453674316406
306,0.12462973594665527
307,0.11122298240661621
308,0.10939311981201172
309,0.08991503715515137
310,0.11819934844970703
311,0.09695625305175781
312,0.09541940689086914
313,0.09374189376831055
314,0.09375834465026855
315,0.0937502384185791
316,0.12499666213989258
317,0.1093745231628418
318,0.09375596046447754
319,0.10936546325683594
320,0.10934162139892578
321,0.10265135765075684
322,0.09503364562988281
323,0.07982397079467773
324,0.10492825508117676
325,0.09529519081115723
326,0.11174941062927246
327,0.11136841773986816
328,0.09374833106994629
329,0.10937285423278809
330,0.09375667572021484
331,0.09376096725463867
332,0.0937356948852539
333,0.07812356948852539
334,0.07813191413879395
335,0.10938024520874023
336,0.10936594009399414
337,0.10937690734863281
338,0.09374642372131348
339,0.09374475479125977
340,0.1114187240600586
341,0.10937261581420898
342,0.09375524520874023
343,0.09208083152770996
344,0.09572887420654297
345,0.10939216613769531
346,0.12500357627868652
347,0.10938429832458496
348,0.1093597412109375
349,0.07812690734863281
350,0.12496232986450195
351,0.09375309944152832
352,0.09375238418579102
353,0.10936641693115234
354,0.09375691413879395
355,0.09374499320983887
356,0.12498927116394043
357,0.10387730598449707
358,0.09387421607971191
359,0.11102056503295898
360,0.10558748245239258
361,0.09588503837585449
362,0.09373617172241211
363,0.09375953674316406
364,0.10936784744262695
365,0.09375834465026855
366,0.10936927795410156
367,0.0937507152557373
368,0.09374475479125977
369,0.09374403953552246
370,0.09371733665466309
371,0.09375238418579102
372,0.10936880111694336
373,0.0781242847442627
374,0.07812786102294922
375,0.09084129333496094
376,0.11104369163513184
377,0.10937619209289551
378,0.10938143730163574
379,0.09373927116394043
380,0.109375
381,0.1406080722808838
382,0.10937929153442383
383,0.1249990463256836
384,0.10349488258361816
385,0.08127403259277344
386,0.09374356269836426
387,0.11119318008422852
388,0.09374809265136719
389,0.09374451637268066
390,0.10934662818908691
391,0.1083078384399414
392,0.09136319160461426
393,0.09582829475402832
394,0.09374785423278809
395,0.10937905311584473
396,0.12500619888305664
397,0.10937309265136719
398,0.11000585556030273
399,0.09374284744262695
400,0.10934638977050781
401,0.09301900863647461
402,0.09575247764587402
403,0.09375858306884766
404,0.09374213218688965
405,0.09375834465026855
406,0.1249992847442627
407,0.10936713218688965
408,0.10937786102294922
409,0.09374809265136719
410,0.10933923721313477
411,0.10937333106994629
412,0.09375524520874023
413,0.09374213218688965
414,0.09376668930053711
415,0.10936641693115234
416,0.10866069793701172
417,0.11372780799865723
418,0.09520435333251953
419,0.09008479118347168
420,0.11499977111816406
421,0.09374189376831055
422,0.10937094688415527
423,0.09375667572021484
424,0.1093745231628418
425,0.09374833106994629
426,0.1093742847442627
427,0.0937504768371582
428,0.09375
429,0.09375143051147461
430,0.10914874076843262
431,0.09375119209289551
432,0.09375834465026855
433,0.09378361701965332
434,0.09575176239013672
435,0.10938000679016113
436,0.12499380111694336
437,0.09375548362731934
438,0.10936760902404785
439,0.0937497615814209
440,0.10934329032897949
441,0.09375405311584473
442,0.09374570846557617
443,0.09375214576721191
444,0.10938334465026855
445,0.10936951637268066
446,0.10936975479125977
447,0.10938143730163574
448,0.10605955123901367
449,0.09321951866149902
450,0.1226799488067627
451,0.09376955032348633
452,0.09540748596191406
453,0.10938215255737305
454,0.09373807907104492
455,0.10938549041748047
456,0.12499117851257324
457,0.10937690734863281
458,0.09375
459,0.09313797950744629
460,0.10935759544372559
461,0.09375548362731934
462,0.09374547004699707
463,0.10936975479125977
464,0.10961198806762695
465,0.09378623962402344
466,0.11083436012268066
467,0.10939550399780273
468,0.1093752384185791
469,0.09375143051147461
470,0.17186784744262695
471,0.17186379432678223
472,0.17188119888305664
473,0.15626001358032227
474,0.12499094009399414
475,0.17188405990600586
476,0.11646723747253418
477,0.11371541023254395
478,0.0955507755279541
479,0.10939764976501465
480,0.12499809265136719
