,mean,var,cov
0,0.058376967906951904,1.467331051826477,0.8005158305168152
1,0.026593828573822975,1.1814688444137573,0.677692711353302
2,-0.011260727420449257,1.0893601179122925,0.6393962502479553
3,-0.031353894621133804,1.065617561340332,0.628515362739563
4,-0.055191684514284134,1.0334751605987549,0.6132630109786987
5,-0.059854913502931595,1.0231887102127075,0.6135419011116028
6,-0.0746459811925888,1.0211161375045776,0.6103870272636414
7,-0.07997656613588333,1.0310685634613037,0.6142345666885376
8,-0.08690603822469711,1.0305683612823486,0.6115847826004028
9,-0.09396841377019882,1.03316330909729,0.611221432685852
