,mean,var,cov
0,9.587617874145508,1.9664990901947021,0.9850457906723022
1,6.716683387756348,1.2450993061065674,0.7020387649536133
2,-2.3851990699768066,1.2272899150848389,0.6816563010215759
3,-9.303544044494629,1.1596605777740479,0.6636756658554077
4,-10.169476509094238,1.1335947513580322,0.6578072905540466
5,-9.976841926574707,1.120163917541504,0.6535694003105164
6,-10.089274406433105,1.1162879467010498,0.6512839794158936
7,-9.91607666015625,1.0940152406692505,0.6422749757766724
8,-9.858248710632324,1.1035995483398438,0.6464367508888245
9,-10.109292030334473,1.1006358861923218,0.643398642539978
10,-9.934372901916504,1.082421898841858,0.6340155601501465
11,-10.000075340270996,1.0635462999343872,0.6286107301712036
12,-10.112611770629883,1.0629204511642456,0.6300842761993408
13,-10.030038833618164,1.0459656715393066,0.6208318471908569
14,-9.985738754272461,1.0482501983642578,0.6219789385795593
15,-9.940571784973145,1.041661262512207,0.6197952032089233
16,-10.013814926147461,1.0473157167434692,0.6215113401412964
17,-9.966772079467773,1.0472033023834229,0.6244573593139648
18,-10.032281875610352,1.041054129600525,0.6207500100135803
19,-9.996127128601074,1.0390819311141968,0.6186172366142273
20,-9.99862003326416,1.0354039669036865,0.6173096895217896
21,-9.99506950378418,1.0320990085601807,0.6163758635520935
22,-9.972576141357422,1.035240888595581,0.6167171597480774
23,-9.984659194946289,1.0384976863861084,0.6222699880599976
24,-9.994378089904785,1.0330708026885986,0.6183010935783386
25,-9.984208106994629,1.0367567539215088,0.6171966791152954
26,-9.990846633911133,1.0345710515975952,0.6191180944442749
27,-10.013406753540039,1.0407887697219849,0.6211268305778503
28,-9.997732162475586,1.0322566032409668,0.615590512752533
29,-9.96900749206543,1.03535795211792,0.6196610927581787
