,mean,var,cov
0,0.09539036452770233,1.8901104927062988,0.9613015055656433
1,-0.008873417042195797,1.506642460823059,0.8168724179267883
2,-0.08970233052968979,1.2342411279678345,0.7007168531417847
3,-0.09769730269908905,1.1223578453063965,0.6518175005912781
4,-0.10248708724975586,1.0786044597625732,0.6327673196792603
5,-0.09740563482046127,1.0528396368026733,0.6219374537467957
6,-0.09855534881353378,1.0485382080078125,0.6205407977104187
7,-0.09499811381101608,1.0398074388504028,0.6167044639587402
8,-0.09974241256713867,1.0394595861434937,0.6171688437461853
9,-0.10249106585979462,1.03792405128479,0.6155188083648682
10,-0.10044430941343307,1.0315020084381104,0.6111839413642883
