,0
0,0.4044480323791504
1,1.2582626342773438
2,1.305246353149414
3,1.2210254669189453
4,1.2458405494689941
5,1.2098867893218994
6,1.2628238201141357
7,1.2768218517303467
8,1.2864320278167725
9,1.30411958694458
10,1.266993522644043
11,1.2674329280853271
12,1.2490813732147217
13,1.2656168937683105
14,1.312591552734375
15,1.2795846462249756
16,1.2968614101409912
17,1.2995526790618896
18,1.2481074333190918
19,1.2343733310699463
20,1.2992408275604248
21,1.2647104263305664
22,1.2343640327453613
23,1.360189437866211
24,1.2029094696044922
25,1.1903738975524902
26,1.2940917015075684
27,1.1875114440917969
28,1.1855392456054688
29,1.2200746536254883
30,1.2664556503295898
31,1.2812530994415283
32,1.1919996738433838
33,1.2441043853759766
34,1.2812492847442627
35,1.2051856517791748
36,1.2182233333587646
37,1.2030973434448242
38,1.2327520847320557
39,1.2343511581420898
40,1.2812116146087646
41,1.3113422393798828
42,1.2978675365447998
43,1.4374947547912598
44,1.3280303478240967
45,1.313734531402588
46,1.3125319480895996
47,1.247541904449463
48,1.2500264644622803
49,1.2512505054473877
50,1.2968745231628418
51,1.2144179344177246
52,1.2495036125183105
53,1.224256992340088
54,1.2306857109069824
55,1.2187623977661133
56,1.2978391647338867
57,1.1912133693695068
58,1.2296533584594727
59,1.2655982971191406
60,1.3012328147888184
61,1.2592744827270508
62,1.2968289852142334
63,1.2187399864196777
64,1.2104907035827637
65,1.2902271747589111
66,1.3259673118591309
67,1.2187530994415283
68,1.2197439670562744
69,1.2656230926513672
70,1.2046196460723877
71,1.2343661785125732
72,1.2327322959899902
73,1.2370572090148926
74,1.293900489807129
75,1.2534983158111572
76,1.3103468418121338
77,1.1879544258117676
78,1.2031261920928955
79,1.268376111984253
80,1.2115309238433838
81,1.1872470378875732
82,1.1932950019836426
83,1.229057788848877
84,1.22507643699646
85,1.242600440979004
86,1.2545907497406006
87,1.211885690689087
88,1.2438623905181885
89,1.1775155067443848
90,1.2748689651489258
91,1.2175202369689941
92,1.204880714416504
93,1.2408623695373535
94,1.2726728916168213
95,1.2031257152557373
96,1.3135662078857422
97,1.2016584873199463
98,1.218750238418579
99,1.2513787746429443
100,1.2844371795654297
101,1.3496277332305908
