,mean,var,cov
0,8.906820297241211,1.6900978088378906,0.89141845703125
1,5.503221035003662,1.3136804103851318,0.7314659953117371
2,0.39641907811164856,1.3312711715698242,0.7325633764266968
3,-6.6240339279174805,1.2360775470733643,0.6959425210952759
4,-9.451683044433594,1.1670218706130981,0.6712652444839478
5,-9.931075096130371,1.125535249710083,0.6618524789810181
6,-10.141576766967773,1.1233025789260864,0.6588722467422485
7,-9.908101081848145,1.087195873260498,0.6407705545425415
8,-10.047401428222656,1.076443076133728,0.6420638561248779
9,-9.922300338745117,1.063458800315857,0.634116530418396
10,-9.97254753112793,1.0553616285324097,0.6328533887863159
11,-10.022723197937012,1.0421472787857056,0.6256597638130188
12,-10.037508964538574,1.0452853441238403,0.6239408254623413
13,-10.071176528930664,1.0299124717712402,0.6202350854873657
14,-10.03077220916748,1.0297796726226807,0.6201809644699097
15,-10.101991653442383,1.0434439182281494,0.6244462728500366
16,-9.931493759155273,1.041606068611145,0.6239803433418274
17,-10.044052124023438,1.0302836894989014,0.6138008832931519
