,mean,var,cov
0,10.40430736541748,4.595511436462402,3.630645751953125
1,8.968146324157715,4.41814661026001,3.561347723007202
2,6.9699177742004395,4.278131008148193,3.488321542739868
3,4.754638195037842,4.110971927642822,3.4079463481903076
4,2.1867587566375732,4.012495517730713,3.3567655086517334
5,-0.6025113463401794,4.010680675506592,3.350343704223633
6,-3.4482154846191406,3.9873504638671875,3.3306570053100586
7,-6.051455020904541,3.9888904094696045,3.318838119506836
8,-7.808186054229736,3.9400880336761475,3.282583236694336
9,-8.954475402832031,3.8974978923797607,3.240056276321411
10,-9.464207649230957,3.9168546199798584,3.237312078475952
11,-7.243211269378662,3.6688575744628906,3.117266893386841
12,-9.098069190979004,3.8242359161376953,3.1856842041015625
13,-9.629597663879395,3.8491289615631104,3.165454864501953
14,-9.875348091125488,3.862081289291382,3.163853883743286
15,-9.929588317871094,3.8420603275299072,3.1476352214813232
16,-9.910296440124512,3.8365185260772705,3.123922348022461
17,-7.7347941398620605,3.5650510787963867,2.9919331073760986
18,-9.420543670654297,3.7873775959014893,3.0932114124298096
