,mean,var,cov
0,0.08959595859050751,1.8748531341552734,0.9582901000976562
1,0.012154104188084602,1.5583627223968506,0.8388223648071289
2,-0.07660634815692902,1.3000952005386353,0.7390121221542358
3,-0.08645310252904892,1.160351037979126,0.6737701892852783
4,-0.10770970582962036,1.0930722951889038,0.6421271562576294
5,-0.10423403978347778,1.0679391622543335,0.6346410512924194
6,-0.11360661685466766,1.059753656387329,0.6284533739089966
7,-0.07749536633491516,1.0429893732070923,0.6198627352714539
8,-0.0848313719034195,1.0439022779464722,0.6201227903366089
9,-0.09876266866922379,1.0297329425811768,0.6097972989082336
10,-0.09173761308193207,1.042607069015503,0.6155974268913269
11,-0.10703940689563751,1.0299094915390015,0.6099954843521118
