,0
0,0.3433105945587158
1,0.968695878982544
2,0.9616897106170654
3,0.9133713245391846
4,0.8915972709655762
5,0.9056401252746582
6,0.9529411792755127
7,0.9528882503509521
8,0.916405200958252
9,0.9473617076873779
10,0.9281108379364014
11,0.9319620132446289
12,0.9173989295959473
13,0.884925365447998
14,0.9441516399383545
15,0.9382061958312988
16,0.9131224155426025
17,0.9434216022491455
18,0.9362030029296875
19,0.906341552734375
20,0.9842133522033691
21,0.906620979309082
22,0.9216170310974121
23,0.9530131816864014
24,0.9294683933258057
25,0.9370903968811035
26,0.9571661949157715
27,0.9032490253448486
28,0.9183611869812012
29,0.9035017490386963
30,0.9385931491851807
31,0.9529895782470703
32,0.9219818115234375
33,0.9066383838653564
34,0.9071784019470215
35,0.9363815784454346
36,1.0768918991088867
37,0.9237911701202393
38,0.935279369354248
39,0.9373924732208252
40,0.9386377334594727
41,0.9377708435058594
42,0.8904170989990234
43,0.95127272605896
44,0.9027915000915527
45,0.9333696365356445
46,0.925391435623169
47,0.9495413303375244
48,0.9535603523254395
49,0.9372498989105225
50,0.9469192028045654
51,0.9113883972167969
52,0.929295539855957
53,0.8966531753540039
54,0.9002766609191895
55,0.9826962947845459
56,0.9990546703338623
57,0.9947724342346191
58,1.0059068202972412
59,0.9762873649597168
60,1.0146033763885498
61,0.9750845432281494
62,0.9680275917053223
63,0.9062309265136719
64,1.059009075164795
65,1.0373659133911133
66,1.0320103168487549
67,1.0057947635650635
68,1.0550599098205566
69,1.1303315162658691
70,1.057046890258789
71,1.0711374282836914
72,1.0687763690948486
73,0.9832637310028076
74,0.973130464553833
75,0.9223968982696533
76,1.1458711624145508
77,0.9981708526611328
78,0.9816961288452148
79,0.9884288311004639
80,0.9869818687438965
81,1.024320125579834
82,1.001945972442627
83,0.9781448841094971
84,1.024416446685791
85,0.9744975566864014
86,0.9156112670898438
87,0.9495172500610352
88,0.961552619934082
89,1.0868330001831055
90,1.0768718719482422
91,1.0067827701568604
92,0.9996583461761475
93,1.046778678894043
94,0.986548662185669
95,1.0470983982086182
96,1.0281219482421875
97,0.9577574729919434
98,0.9646608829498291
99,1.0331885814666748
100,1.0422775745391846
101,0.9433801174163818
102,0.9489331245422363
103,0.9292306900024414
104,0.9416193962097168
105,0.9481711387634277
106,0.9278209209442139
107,0.9158742427825928
108,0.9289364814758301
109,0.9623641967773438
110,0.9643228054046631
111,0.9274356365203857
112,0.9319469928741455
113,0.9732882976531982
114,0.9246199131011963
115,0.9499633312225342
116,0.9395346641540527
117,0.9093656539916992
118,0.8940997123718262
119,0.9465653896331787
120,0.9989087581634521
121,0.9099688529968262
122,0.9160783290863037
123,0.940281867980957
124,0.9356358051300049
125,0.9538719654083252
126,0.9521346092224121
127,0.9241797924041748
128,0.9593465328216553
129,0.9156501293182373
130,0.9600982666015625
131,0.9385740756988525
132,0.9283506870269775
133,0.9683475494384766
134,0.9531493186950684
135,0.9409136772155762
136,0.947624683380127
137,0.9395639896392822
138,0.9510190486907959
139,0.9177372455596924
140,0.9478754997253418
141,0.9436309337615967
142,0.9459998607635498
143,0.9539816379547119
144,0.9365737438201904
145,0.9227874279022217
146,0.9843316078186035
147,0.9208567142486572
148,0.9697949886322021
149,0.9124515056610107
150,0.9912242889404297
151,0.9687380790710449
152,0.9424474239349365
153,0.9427323341369629
154,0.9582719802856445
155,0.9166758060455322
156,0.9555251598358154
157,0.9199318885803223
158,0.9247872829437256
159,0.9199633598327637
160,0.9334239959716797
161,0.9030172824859619
162,0.9011247158050537
163,0.9434194564819336
164,0.9443230628967285
165,0.9247503280639648
166,0.933326005935669
167,0.9634766578674316
168,0.9301295280456543
169,0.9146814346313477
170,0.9282987117767334
171,0.9388551712036133
172,0.9370379447937012
173,1.1250479221343994
174,0.9219675064086914
175,0.947514533996582
176,1.0689496994018555
177,0.947021484375
178,0.9271256923675537
179,0.9560182094573975
180,0.9698607921600342
181,0.9509737491607666
182,0.9864070415496826
183,0.9125280380249023
184,0.920771598815918
185,0.9250514507293701
186,0.953211784362793
187,0.9289834499359131
188,0.9540534019470215
189,0.9302988052368164
190,0.9636781215667725
191,0.9577946662902832
192,0.9470858573913574
193,0.9580206871032715
194,0.9492952823638916
195,0.9273934364318848
196,0.9639401435852051
197,0.9262876510620117
198,0.9726207256317139
199,0.9332396984100342
