,mean,var,cov
0,0.008383371867239475,0.435532808303833,0.6450070142745972
1,-0.01947029121220112,0.45415323972702026,0.636216938495636
2,-0.03506996110081673,0.5129441022872925,0.6356831789016724
3,-0.047701507806777954,0.7757578492164612,0.6400150060653687
4,-0.04742234945297241,1.0099477767944336,0.6295151114463806
5,-0.04224088042974472,1.0292526483535767,0.631307065486908
6,-0.04228837043046951,1.0044615268707275,0.6319717168807983
7,-0.04322177916765213,1.0032202005386353,0.6288533210754395
8,-0.045468900352716446,1.0084435939788818,0.6319487690925598
9,-0.0477851964533329,1.009656548500061,0.6280139684677124
10,-0.050666142255067825,0.9998446702957153,0.6230916976928711
11,-0.05281964689493179,1.0061774253845215,0.6320189833641052
12,-0.05618475750088692,1.0162925720214844,0.6253461837768555
13,-0.05811135843396187,1.008446455001831,0.6179953217506409
14,-0.05916157364845276,1.0015687942504883,0.6280176639556885
15,-0.06206321716308594,1.0084006786346436,0.6301448941230774
16,-0.06471710652112961,1.0145258903503418,0.6257563829421997
17,-0.06666119396686554,0.9953143000602722,0.6261720061302185
18,-0.06772098690271378,1.016638994216919,0.6304184794425964
19,-0.06927192956209183,1.0217766761779785,0.6232438087463379
20,-0.07384348660707474,0.9987937808036804,0.6256548762321472
21,-0.07423768937587738,0.9929973483085632,0.6411206722259521
22,-0.07914326339960098,1.0335837602615356,0.6487517952919006
23,-0.07179583609104156,0.9853019714355469,0.6417104601860046
24,-0.07248885929584503,1.0137743949890137,0.65657639503479
25,-0.07366317510604858,1.0261814594268799,0.628292441368103
26,-0.07341686636209488,1.0278185606002808,0.6285057067871094
27,-0.0737757757306099,1.021716594696045,0.6312388181686401
28,-0.07300037145614624,1.009473443031311,0.6197811961174011
29,-0.07362870872020721,1.0194803476333618,0.6264631152153015
