,0
0,0.25201416015625
1,1.8645269870758057
2,1.9658617973327637
3,2.0145621299743652
4,1.8291773796081543
5,1.8433995246887207
6,1.831770420074463
7,1.77302885055542
8,1.7653477191925049
9,1.8070182800292969
10,1.8764300346374512
11,1.860184907913208
12,1.7836213111877441
13,1.7811696529388428
14,1.7656681537628174
15,1.7656347751617432
16,1.7344305515289307
17,1.7693772315979004
18,1.7508792877197266
19,1.734879732131958
20,1.7964775562286377
21,1.7813332080841064
22,1.7968485355377197
23,1.7033097743988037
24,1.7921724319458008
25,1.797353744506836
26,1.7675831317901611
27,1.8863508701324463
28,1.7849514484405518
29,1.7340247631072998
30,1.8127872943878174
31,1.8435139656066895
32,1.7966885566711426
33,1.769876480102539
34,1.7670848369598389
35,1.806966781616211
36,1.7813284397125244
37,1.8067691326141357
38,1.8147406578063965
39,1.7344896793365479
40,1.7922875881195068
41,1.719547986984253
42,1.722505807876587
43,1.7810988426208496
44,1.7197067737579346
45,1.764798641204834
46,1.7813029289245605
47,1.8435392379760742
48,1.7657029628753662
49,1.7528448104858398
50,1.76469087600708
51,1.8124313354492188
52,1.8909859657287598
53,1.8754465579986572
54,1.8652336597442627
55,1.9843776226043701
56,1.8430299758911133
57,1.8593597412109375
58,1.7656242847442627
59,1.781259298324585
60,1.7499842643737793
61,1.7812435626983643
62,1.7968685626983643
63,1.7514023780822754
64,1.7343926429748535
65,1.6875014305114746
66,1.7812387943267822
67,1.7500078678131104
68,1.7968790531158447
69,1.7829458713531494
70,1.7812330722808838
71,1.7968873977661133
72,1.8124775886535645
73,1.7656257152557373
74,1.7499983310699463
75,1.7343759536743164
76,1.6093754768371582
77,1.718749761581421
78,1.8124990463256836
79,1.8281304836273193
80,1.7343676090240479
81,1.7670280933380127
82,1.7187631130218506
83,1.8124868869781494
84,1.7187507152557373
85,1.828134536743164
86,1.8437573909759521
87,1.7673959732055664
88,1.7656266689300537
89,1.8281290531158447
90,1.7343547344207764
91,1.767167568206787
92,1.765622854232788
93,1.7968764305114746
94,1.7656407356262207
95,1.7031095027923584
96,1.9531307220458984
97,1.8611230850219727
98,1.8437600135803223
99,1.6562585830688477
100,1.8749773502349854
101,1.8437519073486328
102,1.8125202655792236
103,1.718738079071045
104,1.751786708831787
105,1.7187423706054688
106,1.6875221729278564
107,1.781235694885254
108,1.7968783378601074
109,1.7499890327453613
110,1.8280994892120361
111,1.8281383514404297
112,1.7812516689300537
113,1.7031164169311523
114,1.6875064373016357
115,1.8143610954284668
116,1.7499887943267822
117,1.828124761581421
118,1.8750007152557373
119,1.7968730926513672
120,1.8281002044677734
121,1.79689621925354
122,1.7499961853027344
123,1.7343809604644775
124,1.828110933303833
125,1.8906307220458984
126,2.296868085861206
127,2.181204080581665
128,1.9531383514404297
129,1.7968733310699463
130,1.8593637943267822
131,1.8452210426330566
132,1.7656214237213135
133,1.812513828277588
134,1.7499854564666748
135,1.7656259536743164
136,1.8125028610229492
137,1.7812552452087402
138,1.734388828277588
139,1.74997878074646
140,1.828089952468872
141,1.8281269073486328
142,1.7968733310699463
143,1.812514066696167
144,1.7031335830688477
145,1.7517974376678467
146,1.7812728881835938
147,1.8124768733978271
148,1.7812530994415283
149,1.781247615814209
150,1.8905994892120361
151,1.7968835830688477
152,1.7513892650604248
153,1.7968809604644775
154,1.7812385559082031
155,1.8125102519989014
156,1.8750038146972656
157,1.8295762538909912
158,1.781247615814209
159,1.812497615814209
160,1.9062223434448242
161,1.7656409740447998
162,1.7812473773956299
163,1.843754768371582
164,1.8281168937683105
165,1.7517344951629639
166,1.6718878746032715
167,1.9218811988830566
168,1.7500073909759521
169,1.765625
170,1.8125028610229492
171,1.7343707084655762
172,1.7676022052764893
173,1.749985933303833
174,1.859386682510376
175,1.8437583446502686
176,1.8125154972076416
177,1.7812237739562988
178,1.6894910335540771
179,1.8423278331756592
180,1.8749902248382568
181,1.936605453491211
182,1.783926010131836
183,1.891451358795166
184,2.3437538146972656
185,1.968735933303833
186,1.828138828277588
187,1.82991361618042
188,2.0087385177612305
189,1.8899672031402588
190,1.9188487529754639
191,1.812851905822754
192,1.7959165573120117
193,1.797853946685791
194,1.8090441226959229
195,1.8114004135131836
196,1.7504310607910156
197,1.8066718578338623
198,1.724156141281128
199,1.8068268299102783
200,1.845094919204712
201,1.8133625984191895
202,1.8597743511199951
