,mean,var,cov
0,18.886707305908203,2.9427199363708496,1.237921953201294
1,48.85590362548828,8.415565490722656,1.8588216304779053
2,88.45674896240234,36.615760803222656,2.793590545654297
3,6.327207088470459,4.555722236633301,1.157636046409607
4,1.2277295589447021,2.459321975708008,0.875707745552063
5,-3.5821533203125,2.032705783843994,0.7577545046806335
6,-6.355180263519287,1.687379240989685,0.7263172268867493
7,-8.345650672912598,1.6240222454071045,0.7297130823135376
8,-9.334427833557129,1.5442951917648315,0.7431938052177429
9,-9.61690902709961,1.447177767753601,0.7420448064804077
10,-9.921363830566406,1.3874863386154175,0.7368809580802917
11,-9.877734184265137,1.3405367136001587,0.7340196371078491
12,-9.824833869934082,1.323927640914917,0.7272292375564575
13,-10.319154739379883,1.3627192974090576,0.7380112409591675
14,-10.484018325805664,1.313310146331787,0.7222474217414856
