,0
0,0.3449397087097168
1,1.1544888019561768
2,0.9405813217163086
3,0.9284822940826416
4,0.9567110538482666
5,0.9173426628112793
6,0.8867039680480957
7,0.8929016590118408
8,0.8865294456481934
9,0.8822386264801025
10,0.9297831058502197
11,0.9234163761138916
12,0.9172325134277344
13,0.9107818603515625
14,0.9277966022491455
15,0.8832929134368896
16,0.8927218914031982
17,0.9719161987304688
18,0.9175269603729248
19,0.8881916999816895
20,0.933591365814209
21,0.9050140380859375
22,0.9511914253234863
23,0.9186217784881592
24,0.91790771484375
25,0.9088544845581055
26,0.9066116809844971
27,0.895230770111084
28,0.8957710266113281
29,0.8792672157287598
30,1.1833539009094238
31,0.9431774616241455
32,0.9434170722961426
33,0.898533821105957
34,0.9021859169006348
35,0.8809947967529297
36,1.0346910953521729
37,0.9319450855255127
38,0.8848476409912109
39,0.9273710250854492
40,0.9370713233947754
41,0.9785630702972412
42,0.9390029907226562
43,0.900151252746582
44,0.9653804302215576
45,0.8798067569732666
46,0.8785049915313721
47,0.9105088710784912
48,0.9101848602294922
49,0.8951351642608643
50,0.9315087795257568
51,0.91778564453125
52,0.9300191402435303
53,0.974174976348877
54,0.9188504219055176
55,0.9405345916748047
56,0.8977932929992676
57,0.9485964775085449
58,0.9073188304901123
59,0.8990368843078613
60,0.9546856880187988
61,0.9285426139831543
62,0.9538238048553467
63,0.9112911224365234
64,0.931318998336792
65,0.9500927925109863
66,0.9687576293945312
67,0.8979415893554688
68,0.8856673240661621
69,0.9081587791442871
70,0.9353578090667725
71,0.9166560173034668
72,0.9483296871185303
73,0.9066066741943359
74,0.9060015678405762
75,0.8762929439544678
76,0.9281504154205322
77,0.9354259967803955
78,0.9130029678344727
79,0.9067628383636475
80,1.0495529174804688
81,1.0468864440917969
82,0.9372775554656982
83,0.9031364917755127
84,0.9126970767974854
85,0.9667975902557373
86,0.9148027896881104
87,0.9048705101013184
88,0.945328950881958
89,0.9149179458618164
90,0.9428853988647461
91,0.8912844657897949
92,0.8934550285339355
93,0.8774263858795166
94,0.9210360050201416
95,0.9285092353820801
96,0.8901288509368896
97,0.9140729904174805
98,0.9009618759155273
99,0.917163610458374
100,1.000016212463379
101,0.9353854656219482
102,0.9586079120635986
103,0.8922426700592041
104,0.9488983154296875
105,0.8679959774017334
106,0.9295649528503418
107,0.8846931457519531
108,0.9356439113616943
109,0.9064173698425293
110,0.9444692134857178
111,0.9241256713867188
112,0.913825273513794
113,0.8806023597717285
114,0.935920238494873
115,0.8861870765686035
116,0.9430365562438965
117,0.885176420211792
118,0.9062576293945312
119,0.9511153697967529
120,1.0478105545043945
121,0.9520535469055176
122,0.9139652252197266
123,0.9373364448547363
124,0.8854899406433105
125,0.8724641799926758
126,0.8919978141784668
127,0.9131886959075928
128,0.921389102935791
129,0.9175856113433838
130,0.9244344234466553
131,0.958003044128418
132,0.9011108875274658
133,0.9195969104766846
134,0.900153398513794
135,0.8866887092590332
136,0.939124584197998
137,0.911430835723877
138,0.937579870223999
139,0.9118015766143799
140,0.9754986763000488
141,1.0252156257629395
142,1.0040340423583984
143,0.9420537948608398
144,0.9314050674438477
145,0.9880754947662354
146,0.932758092880249
147,0.9136579036712646
148,0.8968369960784912
149,0.9220266342163086
